benchmark,input_size,run,opcode,count
loops,1000000,4,OP_RETURN,1
loops,1000000,5,OP_CONSTANT,3000003
loops,1000000,5,OP_NIL,1
loops,1000000,5,OP_POP,4000001
loops,1000000,5,OP_GET_GLOBAL,6000003
loops,1000000,5,OP_DEFINE_GLOBAL,3
loops,1000000,5,OP_SET_GLOBAL,2000000
loops,1000000,5,OP_LESS,2000001
loops,1000000,5,OP_ADD,2000000
loops,1000000,5,OP_DIVIDE,1000000
loops,1000000,5,OP_PRINT,1
loops,1000000,5,OP_JUMP,500000
loops,1000000,5,OP_JUMP_IF_FALSE,2000001
loops,1000000,5,OP_LOOP,1000000
loops,1000000,5,OP_RETURN,1
loops,100000,1,OP_CONSTANT,300003
loops,100000,1,OP_NIL,1
loops,100000,1,OP_POP,400001
loops,100000,1,OP_GET_GLOBAL,600003
loops,100000,1,OP_DEFINE_GLOBAL,3
loops,100000,1,OP_SET_GLOBAL,200000
loops,100000,1,OP_LESS,200001
loops,100000,1,OP_ADD,200000
loops,100000,1,OP_DIVIDE,100000
loops,100000,1,OP_PRINT,1
loops,100000,1,OP_JUMP,50000
loops,100000,1,OP_JUMP_IF_FALSE,200001
loops,100000,1,OP_LOOP,100000
loops,100000,1,OP_RETURN,1
loops,100000,2,OP_CONSTANT,300003
loops,100000,2,OP_NIL,1
loops,100000,2,OP_POP,400001
loops,100000,2,OP_GET_GLOBAL,600003
loops,100000,2,OP_DEFINE_GLOBAL,3
loops,100000,2,OP_SET_GLOBAL,200000
loops,100000,2,OP_LESS,200001
loops,100000,2,OP_ADD,200000
loops,100000,2,OP_DIVIDE,100000
loops,100000,2,OP_PRINT,1
loops,100000,2,OP_JUMP,50000
loops,100000,2,OP_JUMP_IF_FALSE,200001
loops,100000,2,OP_LOOP,100000
loops,100000,2,OP_RETURN,1
loops,100000,3,OP_CONSTANT,300003
loops,100000,3,OP_NIL,1
loops,100000,3,OP_POP,400001
loops,100000,3,OP_GET_GLOBAL,600003
loops,100000,3,OP_DEFINE_GLOBAL,3
loops,100000,3,OP_SET_GLOBAL,200000
loops,100000,3,OP_LESS,200001
loops,100000,3,OP_ADD,200000
loops,100000,3,OP_DIVIDE,100000
loops,100000,3,OP_PRINT,1
loops,100000,3,OP_JUMP,50000
loops,100000,3,OP_JUMP_IF_FALSE,200001
loops,100000,3,OP_LOOP,100000
loops,100000,3,OP_RETURN,1
loops,100000,4,OP_CONSTANT,300003
loops,100000,4,OP_NIL,1
loops,100000,4,OP_POP,400001
loops,100000,4,OP_GET_GLOBAL,600003
loops,100000,4,OP_DEFINE_GLOBAL,3
loops,100000,4,OP_SET_GLOBAL,200000
loops,100000,4,OP_LESS,200001
loops,100000,4,OP_ADD,200000
loops,100000,4,OP_DIVIDE,100000
loops,100000,4,OP_PRINT,1
loops,100000,4,OP_JUMP,50000
loops,100000,4,OP_JUMP_IF_FALSE,200001
loops,100000,4,OP_LOOP,100000
loops,100000,4,OP_RETURN,1
loops,100000,5,OP_CONSTANT,300003
loops,100000,5,OP_NIL,1
loops,100000,5,OP_POP,400001
loops,100000,5,OP_GET_GLOBAL,600003
loops,100000,5,OP_DEFINE_GLOBAL,3
loops,100000,5,OP_SET_GLOBAL,200000
loops,100000,5,OP_LESS,200001
loops,100000,5,OP_ADD,200000
loops,100000,5,OP_DIVIDE,100000
loops,100000,5,OP_PRINT,1
loops,100000,5,OP_JUMP,50000
loops,100000,5,OP_JUMP_IF_FALSE,200001
loops,100000,5,OP_LOOP,100000
loops,100000,5,OP_RETURN,1
loops,10000,1,OP_CONSTANT,30003
loops,10000,1,OP_NIL,1
loops,10000,1,OP_POP,40001
loops,10000,1,OP_GET_GLOBAL,60003
loops,10000,1,OP_DEFINE_GLOBAL,3
loops,10000,1,OP_SET_GLOBAL,20000
loops,10000,1,OP_LESS,20001
loops,10000,1,OP_ADD,20000
loops,10000,1,OP_DIVIDE,10000
loops,10000,1,OP_PRINT,1
loops,10000,1,OP_JUMP,5000
loops,10000,1,OP_JUMP_IF_FALSE,20001
loops,10000,1,OP_LOOP,10000
loops,10000,1,OP_RETURN,1
loops,10000,2,OP_CONSTANT,30003
loops,10000,2,OP_NIL,1
loops,10000,2,OP_POP,40001
loops,10000,2,OP_GET_GLOBAL,60003
loops,10000,2,OP_DEFINE_GLOBAL,3
loops,10000,2,OP_SET_GLOBAL,20000
loops,10000,2,OP_LESS,20001
loops,10000,2,OP_ADD,20000
loops,10000,2,OP_DIVIDE,10000
loops,10000,2,OP_PRINT,1
loops,10000,2,OP_JUMP,5000
loops,10000,2,OP_JUMP_IF_FALSE,20001
loops,10000,2,OP_LOOP,10000
loops,10000,2,OP_RETURN,1
loops,10000,3,OP_CONSTANT,30003
loops,10000,3,OP_NIL,1
loops,10000,3,OP_POP,40001
loops,10000,3,OP_GET_GLOBAL,60003
loops,10000,3,OP_DEFINE_GLOBAL,3
loops,10000,3,OP_SET_GLOBAL,20000
loops,10000,3,OP_LESS,20001
loops,10000,3,OP_ADD,20000
loops,10000,3,OP_DIVIDE,10000
loops,10000,3,OP_PRINT,1
loops,10000,3,OP_JUMP,5000
loops,10000,3,OP_JUMP_IF_FALSE,20001
loops,10000,3,OP_LOOP,10000
loops,10000,3,OP_RETURN,1
loops,10000,4,OP_CONSTANT,30003
loops,10000,4,OP_NIL,1
loops,10000,4,OP_POP,40001
loops,10000,4,OP_GET_GLOBAL,60003
loops,10000,4,OP_DEFINE_GLOBAL,3
loops,10000,4,OP_SET_GLOBAL,20000
loops,10000,4,OP_LESS,20001
loops,10000,4,OP_ADD,20000
loops,10000,4,OP_DIVIDE,10000
loops,10000,4,OP_PRINT,1
loops,10000,4,OP_JUMP,5000
loops,10000,4,OP_JUMP_IF_FALSE,20001
loops,10000,4,OP_LOOP,10000
loops,10000,4,OP_RETURN,1
loops,10000,5,OP_CONSTANT,30003
loops,10000,5,OP_NIL,1
loops,10000,5,OP_POP,40001
loops,10000,5,OP_GET_GLOBAL,60003
loops,10000,5,OP_DEFINE_GLOBAL,3
loops,10000,5,OP_SET_GLOBAL,20000
loops,10000,5,OP_LESS,20001
loops,10000,5,OP_ADD,20000
loops,10000,5,OP_DIVIDE,10000
loops,10000,5,OP_PRINT,1
loops,10000,5,OP_JUMP,5000
loops,10000,5,OP_JUMP_IF_FALSE,20001
loops,10000,5,OP_LOOP,10000
loops,10000,5,OP_RETURN,1
objects,1000000,1,OP_CONSTANT,2000003
objects,1000000,1,OP_NIL,1000001
objects,1000000,1,OP_POP,4000003
objects,1000000,1,OP_GET_LOCAL,2000003
objects,1000000,1,OP_GET_GLOBAL,4000005
objects,1000000,1,OP_DEFINE_GLOBAL,4
objects,1000000,1,OP_SET_GLOBAL,1000000
objects,1000000,1,OP_GET_PROPERTY,1000001
objects,1000000,1,OP_SET_PROPERTY,1000001
objects,1000000,1,OP_LESS,1000001
objects,1000000,1,OP_ADD,2000000
objects,1000000,1,OP_PRINT,1
objects,1000000,1,OP_JUMP_IF_FALSE,1000001
objects,1000000,1,OP_LOOP,1000000
objects,1000000,1,OP_CALL,1
objects,1000000,1,OP_INVOKE,1000001
objects,1000000,1,OP_CLOSURE,3
objects,1000000,1,OP_RETURN,1000003
objects,1000000,1,OP_CLASS,1
objects,1000000,1,OP_METHOD,3
objects,1000000,2,OP_CONSTANT,2000003
objects,1000000,2,OP_NIL,1000001
objects,1000000,2,OP_POP,4000003
objects,1000000,2,OP_GET_LOCAL,2000003
objects,1000000,2,OP_GET_GLOBAL,4000005
objects,1000000,2,OP_DEFINE_GLOBAL,4
objects,1000000,2,OP_SET_GLOBAL,1000000
objects,1000000,2,OP_GET_PROPERTY,1000001
objects,1000000,2,OP_SET_PROPERTY,1000001
objects,1000000,2,OP_LESS,1000001
objects,1000000,2,OP_ADD,2000000
objects,1000000,2,OP_PRINT,1
objects,1000000,2,OP_JUMP_IF_FALSE,1000001
objects,1000000,2,OP_LOOP,1000000
objects,1000000,2,OP_CALL,1
objects,1000000,2,OP_INVOKE,1000001
objects,1000000,2,OP_CLOSURE,3
objects,1000000,2,OP_RETURN,1000003
objects,1000000,2,OP_CLASS,1
objects,1000000,2,OP_METHOD,3
objects,1000000,3,OP_CONSTANT,2000003
objects,1000000,3,OP_NIL,1000001
objects,1000000,3,OP_POP,4000003
objects,1000000,3,OP_GET_LOCAL,2000003
objects,1000000,3,OP_GET_GLOBAL,4000005
objects,1000000,3,OP_DEFINE_GLOBAL,4
objects,1000000,3,OP_SET_GLOBAL,1000000
objects,1000000,3,OP_GET_PROPERTY,1000001
objects,1000000,3,OP_SET_PROPERTY,1000001
objects,1000000,3,OP_LESS,1000001
objects,1000000,3,OP_ADD,2000000
objects,1000000,3,OP_PRINT,1
objects,1000000,3,OP_JUMP_IF_FALSE,1000001
objects,1000000,3,OP_LOOP,1000000
objects,1000000,3,OP_CALL,1
objects,1000000,3,OP_INVOKE,1000001
objects,1000000,3,OP_CLOSURE,3
objects,1000000,3,OP_RETURN,1000003
objects,1000000,3,OP_CLASS,1
objects,1000000,3,OP_METHOD,3
objects,1000000,4,OP_CONSTANT,2000003
objects,1000000,4,OP_NIL,1000001
objects,1000000,4,OP_POP,4000003
objects,1000000,4,OP_GET_LOCAL,2000003
objects,1000000,4,OP_GET_GLOBAL,4000005
objects,1000000,4,OP_DEFINE_GLOBAL,4
objects,1000000,4,OP_SET_GLOBAL,1000000
objects,1000000,4,OP_GET_PROPERTY,1000001
objects,1000000,4,OP_SET_PROPERTY,1000001
objects,1000000,4,OP_LESS,1000001
objects,1000000,4,OP_ADD,2000000
objects,1000000,4,OP_PRINT,1
objects,1000000,4,OP_JUMP_IF_FALSE,1000001
objects,1000000,4,OP_LOOP,1000000
objects,1000000,4,OP_CALL,1
objects,1000000,4,OP_INVOKE,1000001
objects,1000000,4,OP_CLOSURE,3
objects,1000000,4,OP_RETURN,1000003
objects,1000000,4,OP_CLASS,1
objects,1000000,4,OP_METHOD,3
objects,1000000,5,OP_CONSTANT,2000003
objects,1000000,5,OP_NIL,1000001
objects,1000000,5,OP_POP,4000003
objects,1000000,5,OP_GET_LOCAL,2000003
objects,1000000,5,OP_GET_GLOBAL,4000005
objects,1000000,5,OP_DEFINE_GLOBAL,4
objects,1000000,5,OP_SET_GLOBAL,1000000
objects,1000000,5,OP_GET_PROPERTY,1000001
objects,1000000,5,OP_SET_PROPERTY,1000001
objects,1000000,5,OP_LESS,1000001
objects,1000000,5,OP_ADD,2000000
objects,1000000,5,OP_PRINT,1
objects,1000000,5,OP_JUMP_IF_FALSE,1000001
objects,1000000,5,OP_LOOP,1000000
objects,1000000,5,OP_CALL,1
objects,1000000,5,OP_INVOKE,1000001
objects,1000000,5,OP_CLOSURE,3
objects,1000000,5,OP_RETURN,1000003
objects,1000000,5,OP_CLASS,1
objects,1000000,5,OP_METHOD,3
objects,100000,1,OP_CONSTANT,200003
objects,100000,1,OP_NIL,100001
objects,100000,1,OP_POP,400003
objects,100000,1,OP_GET_LOCAL,200003
objects,100000,1,OP_GET_GLOBAL,400005
objects,100000,1,OP_DEFINE_GLOBAL,4
objects,100000,1,OP_SET_GLOBAL,100000
objects,100000,1,OP_GET_PROPERTY,100001
objects,100000,1,OP_SET_PROPERTY,100001
objects,100000,1,OP_LESS,100001
objects,100000,1,OP_ADD,200000
objects,100000,1,OP_PRINT,1
objects,100000,1,OP_JUMP_IF_FALSE,100001
objects,100000,1,OP_LOOP,100000
objects,100000,1,OP_CALL,1
objects,100000,1,OP_INVOKE,100001
objects,100000,1,OP_CLOSURE,3
objects,100000,1,OP_RETURN,100003
objects,100000,1,OP_CLASS,1
objects,100000,1,OP_METHOD,3
objects,100000,2,OP_CONSTANT,200003
objects,100000,2,OP_NIL,100001
objects,100000,2,OP_POP,400003
objects,100000,2,OP_GET_LOCAL,200003
objects,100000,2,OP_GET_GLOBAL,400005
objects,100000,2,OP_DEFINE_GLOBAL,4
objects,100000,2,OP_SET_GLOBAL,100000
objects,100000,2,OP_GET_PROPERTY,100001
objects,100000,2,OP_SET_PROPERTY,100001
objects,100000,2,OP_LESS,100001
objects,100000,2,OP_ADD,200000
objects,100000,2,OP_PRINT,1
objects,100000,2,OP_JUMP_IF_FALSE,100001
objects,100000,2,OP_LOOP,100000
objects,100000,2,OP_CALL,1
objects,100000,2,OP_INVOKE,100001
objects,100000,2,OP_CLOSURE,3
objects,100000,2,OP_RETURN,100003
objects,100000,2,OP_CLASS,1
objects,100000,2,OP_METHOD,3
objects,100000,3,OP_CONSTANT,200003
objects,100000,3,OP_NIL,100001
objects,100000,3,OP_POP,400003
objects,100000,3,OP_GET_LOCAL,200003
objects,100000,3,OP_GET_GLOBAL,400005
objects,100000,3,OP_DEFINE_GLOBAL,4
objects,100000,3,OP_SET_GLOBAL,100000
objects,100000,3,OP_GET_PROPERTY,100001
objects,100000,3,OP_SET_PROPERTY,100001
objects,100000,3,OP_LESS,100001
objects,100000,3,OP_ADD,200000
objects,100000,3,OP_PRINT,1
objects,100000,3,OP_JUMP_IF_FALSE,100001
objects,100000,3,OP_LOOP,100000
objects,100000,3,OP_CALL,1
objects,100000,3,OP_INVOKE,100001
objects,100000,3,OP_CLOSURE,3
objects,100000,3,OP_RETURN,100003
objects,100000,3,OP_CLASS,1
objects,100000,3,OP_METHOD,3
objects,100000,4,OP_CONSTANT,200003
objects,100000,4,OP_NIL,100001
objects,100000,4,OP_POP,400003
objects,100000,4,OP_GET_LOCAL,200003
objects,100000,4,OP_GET_GLOBAL,400005
objects,100000,4,OP_DEFINE_GLOBAL,4
objects,100000,4,OP_SET_GLOBAL,100000
objects,100000,4,OP_GET_PROPERTY,100001
objects,100000,4,OP_SET_PROPERTY,100001
objects,100000,4,OP_LESS,100001
objects,100000,4,OP_ADD,200000
objects,100000,4,OP_PRINT,1
objects,100000,4,OP_JUMP_IF_FALSE,100001
objects,100000,4,OP_LOOP,100000
objects,100000,4,OP_CALL,1
objects,100000,4,OP_INVOKE,100001
objects,100000,4,OP_CLOSURE,3
objects,100000,4,OP_RETURN,100003
objects,100000,4,OP_CLASS,1
objects,100000,4,OP_METHOD,3
objects,100000,5,OP_CONSTANT,200003
objects,100000,5,OP_NIL,100001
objects,100000,5,OP_POP,400003
objects,100000,5,OP_GET_LOCAL,200003
objects,100000,5,OP_GET_GLOBAL,400005
objects,100000,5,OP_DEFINE_GLOBAL,4
objects,100000,5,OP_SET_GLOBAL,100000
objects,100000,5,OP_GET_PROPERTY,100001
objects,100000,5,OP_SET_PROPERTY,100001
objects,100000,5,OP_LESS,100001
objects,100000,5,OP_ADD,200000
objects,100000,5,OP_PRINT,1
objects,100000,5,OP_JUMP_IF_FALSE,100001
objects,100000,5,OP_LOOP,100000
objects,100000,5,OP_CALL,1
objects,100000,5,OP_INVOKE,100001
objects,100000,5,OP_CLOSURE,3
objects,100000,5,OP_RETURN,100003
objects,100000,5,OP_CLASS,1
objects,100000,5,OP_METHOD,3
objects,10000,1,OP_CONSTANT,20003
objects,10000,1,OP_NIL,10001
objects,10000,1,OP_POP,40003
objects,10000,1,OP_GET_LOCAL,20003
objects,10000,1,OP_GET_GLOBAL,40005
objects,10000,1,OP_DEFINE_GLOBAL,4
objects,10000,1,OP_SET_GLOBAL,10000
objects,10000,1,OP_GET_PROPERTY,10001
objects,10000,1,OP_SET_PROPERTY,10001
objects,10000,1,OP_LESS,10001
objects,10000,1,OP_ADD,20000
objects,10000,1,OP_PRINT,1
objects,10000,1,OP_JUMP_IF_FALSE,10001
objects,10000,1,OP_LOOP,10000
objects,10000,1,OP_CALL,1
objects,10000,1,OP_INVOKE,10001
objects,10000,1,OP_CLOSURE,3
objects,10000,1,OP_RETURN,10003
objects,10000,1,OP_CLASS,1
objects,10000,1,OP_METHOD,3
objects,10000,2,OP_CONSTANT,20003
objects,10000,2,OP_NIL,10001
objects,10000,2,OP_POP,40003
objects,10000,2,OP_GET_LOCAL,20003
objects,10000,2,OP_GET_GLOBAL,40005
objects,10000,2,OP_DEFINE_GLOBAL,4
objects,10000,2,OP_SET_GLOBAL,10000
objects,10000,2,OP_GET_PROPERTY,10001
objects,10000,2,OP_SET_PROPERTY,10001
objects,10000,2,OP_LESS,10001
objects,10000,2,OP_ADD,20000
objects,10000,2,OP_PRINT,1
objects,10000,2,OP_JUMP_IF_FALSE,10001
objects,10000,2,OP_LOOP,10000
objects,10000,2,OP_CALL,1
objects,10000,2,OP_INVOKE,10001
objects,10000,2,OP_CLOSURE,3
objects,10000,2,OP_RETURN,10003
objects,10000,2,OP_CLASS,1
objects,10000,2,OP_METHOD,3
objects,10000,3,OP_CONSTANT,20003
objects,10000,3,OP_NIL,10001
objects,10000,3,OP_POP,40003
objects,10000,3,OP_GET_LOCAL,20003
objects,10000,3,OP_GET_GLOBAL,40005
objects,10000,3,OP_DEFINE_GLOBAL,4
objects,10000,3,OP_SET_GLOBAL,10000
objects,10000,3,OP_GET_PROPERTY,10001
objects,10000,3,OP_SET_PROPERTY,10001
objects,10000,3,OP_LESS,10001
objects,10000,3,OP_ADD,20000
objects,10000,3,OP_PRINT,1
objects,10000,3,OP_JUMP_IF_FALSE,10001
objects,10000,3,OP_LOOP,10000
objects,10000,3,OP_CALL,1
objects,10000,3,OP_INVOKE,10001
objects,10000,3,OP_CLOSURE,3
objects,10000,3,OP_RETURN,10003
objects,10000,3,OP_CLASS,1
objects,10000,3,OP_METHOD,3
objects,10000,4,OP_CONSTANT,20003
objects,10000,4,OP_NIL,10001
objects,10000,4,OP_POP,40003
objects,10000,4,OP_GET_LOCAL,20003
objects,10000,4,OP_GET_GLOBAL,40005
objects,10000,4,OP_DEFINE_GLOBAL,4
objects,10000,4,OP_SET_GLOBAL,10000
objects,10000,4,OP_GET_PROPERTY,10001
objects,10000,4,OP_SET_PROPERTY,10001
objects,10000,4,OP_LESS,10001
objects,10000,4,OP_ADD,20000
objects,10000,4,OP_PRINT,1
objects,10000,4,OP_JUMP_IF_FALSE,10001
objects,10000,4,OP_LOOP,10000
objects,10000,4,OP_CALL,1
objects,10000,4,OP_INVOKE,10001
objects,10000,4,OP_CLOSURE,3
objects,10000,4,OP_RETURN,10003
objects,10000,4,OP_CLASS,1
objects,10000,4,OP_METHOD,3
objects,10000,5,OP_CONSTANT,20003
objects,10000,5,OP_NIL,10001
objects,10000,5,OP_POP,40003
objects,10000,5,OP_GET_LOCAL,20003
objects,10000,5,OP_GET_GLOBAL,40005
objects,10000,5,OP_DEFINE_GLOBAL,4
objects,10000,5,OP_SET_GLOBAL,10000
objects,10000,5,OP_GET_PROPERTY,10001
objects,10000,5,OP_SET_PROPERTY,10001
objects,10000,5,OP_LESS,10001
objects,10000,5,OP_ADD,20000
objects,10000,5,OP_PRINT,1
objects,10000,5,OP_JUMP_IF_FALSE,10001
objects,10000,5,OP_LOOP,10000
objects,10000,5,OP_CALL,1
objects,10000,5,OP_INVOKE,10001
objects,10000,5,OP_CLOSURE,3
objects,10000,5,OP_RETURN,10003
objects,10000,5,OP_CLASS,1
objects,10000,5,OP_METHOD,3
objects,1000,1,OP_CONSTANT,2003
objects,1000,1,OP_NIL,1001
objects,1000,1,OP_POP,4003
objects,1000,1,OP_GET_LOCAL,2003
objects,1000,1,OP_GET_GLOBAL,4005
objects,1000,1,OP_DEFINE_GLOBAL,4
objects,1000,1,OP_SET_GLOBAL,1000
objects,1000,1,OP_GET_PROPERTY,1001
objects,1000,1,OP_SET_PROPERTY,1001
objects,1000,1,OP_LESS,1001
objects,1000,1,OP_ADD,2000
objects,1000,1,OP_PRINT,1
objects,1000,1,OP_JUMP_IF_FALSE,1001
objects,1000,1,OP_LOOP,1000
objects,1000,1,OP_CALL,1
objects,1000,1,OP_INVOKE,1001
objects,1000,1,OP_CLOSURE,3
objects,1000,1,OP_RETURN,1003
objects,1000,1,OP_CLASS,1
objects,1000,1,OP_METHOD,3
objects,1000,2,OP_CONSTANT,2003
objects,1000,2,OP_NIL,1001
objects,1000,2,OP_POP,4003
objects,1000,2,OP_GET_LOCAL,2003
objects,1000,2,OP_GET_GLOBAL,4005
objects,1000,2,OP_DEFINE_GLOBAL,4
objects,1000,2,OP_SET_GLOBAL,1000
objects,1000,2,OP_GET_PROPERTY,1001
objects,1000,2,OP_SET_PROPERTY,1001
objects,1000,2,OP_LESS,1001
objects,1000,2,OP_ADD,2000
objects,1000,2,OP_PRINT,1
objects,1000,2,OP_JUMP_IF_FALSE,1001
objects,1000,2,OP_LOOP,1000
objects,1000,2,OP_CALL,1
objects,1000,2,OP_INVOKE,1001
objects,1000,2,OP_CLOSURE,3
objects,1000,2,OP_RETURN,1003
objects,1000,2,OP_CLASS,1
objects,1000,2,OP_METHOD,3
objects,1000,3,OP_CONSTANT,2003
objects,1000,3,OP_NIL,1001
objects,1000,3,OP_POP,4003
objects,1000,3,OP_GET_LOCAL,2003
objects,1000,3,OP_GET_GLOBAL,4005
objects,1000,3,OP_DEFINE_GLOBAL,4
objects,1000,3,OP_SET_GLOBAL,1000
objects,1000,3,OP_GET_PROPERTY,1001
objects,1000,3,OP_SET_PROPERTY,1001
objects,1000,3,OP_LESS,1001
objects,1000,3,OP_ADD,2000
objects,1000,3,OP_PRINT,1
objects,1000,3,OP_JUMP_IF_FALSE,1001
objects,1000,3,OP_LOOP,1000
objects,1000,3,OP_CALL,1
objects,1000,3,OP_INVOKE,1001
objects,1000,3,OP_CLOSURE,3
objects,1000,3,OP_RETURN,1003
objects,1000,3,OP_CLASS,1
objects,1000,3,OP_METHOD,3
objects,1000,4,OP_CONSTANT,2003
objects,1000,4,OP_NIL,1001
objects,1000,4,OP_POP,4003
objects,1000,4,OP_GET_LOCAL,2003
objects,1000,4,OP_GET_GLOBAL,4005
objects,1000,4,OP_DEFINE_GLOBAL,4
objects,1000,4,OP_SET_GLOBAL,1000
objects,1000,4,OP_GET_PROPERTY,1001
objects,1000,4,OP_SET_PROPERTY,1001
objects,1000,4,OP_LESS,1001
objects,1000,4,OP_ADD,2000
objects,1000,4,OP_PRINT,1
objects,1000,4,OP_JUMP_IF_FALSE,1001
objects,1000,4,OP_LOOP,1000
objects,1000,4,OP_CALL,1
objects,1000,4,OP_INVOKE,1001
objects,1000,4,OP_CLOSURE,3
objects,1000,4,OP_RETURN,1003
objects,1000,4,OP_CLASS,1
objects,1000,4,OP_METHOD,3
objects,1000,5,OP_CONSTANT,2003
objects,1000,5,OP_NIL,1001
objects,1000,5,OP_POP,4003
objects,1000,5,OP_GET_LOCAL,2003
objects,1000,5,OP_GET_GLOBAL,4005
objects,1000,5,OP_DEFINE_GLOBAL,4
objects,1000,5,OP_SET_GLOBAL,1000
objects,1000,5,OP_GET_PROPERTY,1001
objects,1000,5,OP_SET_PROPERTY,1001
objects,1000,5,OP_LESS,1001
objects,1000,5,OP_ADD,2000
objects,1000,5,OP_PRINT,1
objects,1000,5,OP_JUMP_IF_FALSE,1001
objects,1000,5,OP_LOOP,1000
objects,1000,5,OP_CALL,1
objects,1000,5,OP_INVOKE,1001
objects,1000,5,OP_CLOSURE,3
objects,1000,5,OP_RETURN,1003
objects,1000,5,OP_CLASS,1
objects,1000,5,OP_METHOD,3
recursion,20,1,OP_CONSTANT,43782
recursion,20,1,OP_NIL,1
recursion,20,1,OP_POP,21891
recursion,20,1,OP_GET_LOCAL,54727
recursion,20,1,OP_GET_GLOBAL,21892
recursion,20,1,OP_DEFINE_GLOBAL,2
recursion,20,1,OP_GREATER,21891
recursion,20,1,OP_ADD,10945
recursion,20,1,OP_SUBTRACT,21890
recursion,20,1,OP_NOT,21891
recursion,20,1,OP_PRINT,1
recursion,20,1,OP_JUMP_IF_FALSE,21891
recursion,20,1,OP_CALL,21891
recursion,20,1,OP_CLOSURE,1
recursion,20,1,OP_RETURN,21892
recursion,20,2,OP_CONSTANT,43782
recursion,20,2,OP_NIL,1
recursion,20,2,OP_POP,21891
recursion,20,2,OP_GET_LOCAL,54727
recursion,20,2,OP_GET_GLOBAL,21892
recursion,20,2,OP_DEFINE_GLOBAL,2
recursion,20,2,OP_GREATER,21891
recursion,20,2,OP_ADD,10945
recursion,20,2,OP_SUBTRACT,21890
recursion,20,2,OP_NOT,21891
recursion,20,2,OP_PRINT,1
recursion,20,2,OP_JUMP_IF_FALSE,21891
recursion,20,2,OP_CALL,21891
recursion,20,2,OP_CLOSURE,1
recursion,20,2,OP_RETURN,21892
recursion,20,3,OP_CONSTANT,43782
recursion,20,3,OP_NIL,1
recursion,20,3,OP_POP,21891
recursion,20,3,OP_GET_LOCAL,54727
recursion,20,3,OP_GET_GLOBAL,21892
recursion,20,3,OP_DEFINE_GLOBAL,2
recursion,20,3,OP_GREATER,21891
recursion,20,3,OP_ADD,10945
recursion,20,3,OP_SUBTRACT,21890
recursion,20,3,OP_NOT,21891
recursion,20,3,OP_PRINT,1
recursion,20,3,OP_JUMP_IF_FALSE,21891
recursion,20,3,OP_CALL,21891
recursion,20,3,OP_CLOSURE,1
recursion,20,3,OP_RETURN,21892
recursion,20,4,OP_CONSTANT,43782
recursion,20,4,OP_NIL,1
recursion,20,4,OP_POP,21891
recursion,20,4,OP_GET_LOCAL,54727
recursion,20,4,OP_GET_GLOBAL,21892
recursion,20,4,OP_DEFINE_GLOBAL,2
recursion,20,4,OP_GREATER,21891
recursion,20,4,OP_ADD,10945
recursion,20,4,OP_SUBTRACT,21890
recursion,20,4,OP_NOT,21891
recursion,20,4,OP_PRINT,1
recursion,20,4,OP_JUMP_IF_FALSE,21891
recursion,20,4,OP_CALL,21891
recursion,20,4,OP_CLOSURE,1
recursion,20,4,OP_RETURN,21892
recursion,20,5,OP_CONSTANT,43782
recursion,20,5,OP_NIL,1
recursion,20,5,OP_POP,21891
recursion,20,5,OP_GET_LOCAL,54727
recursion,20,5,OP_GET_GLOBAL,21892
recursion,20,5,OP_DEFINE_GLOBAL,2
recursion,20,5,OP_GREATER,21891
recursion,20,5,OP_ADD,10945
recursion,20,5,OP_SUBTRACT,21890
recursion,20,5,OP_NOT,21891
recursion,20,5,OP_PRINT,1
recursion,20,5,OP_JUMP_IF_FALSE,21891
recursion,20,5,OP_CALL,21891
recursion,20,5,OP_CLOSURE,1
recursion,20,5,OP_RETURN,21892
recursion,25,1,OP_CONSTANT,485570
recursion,25,1,OP_NIL,1
recursion,25,1,OP_POP,242785
recursion,25,1,OP_GET_LOCAL,606962
recursion,25,1,OP_GET_GLOBAL,242786
recursion,25,1,OP_DEFINE_GLOBAL,2
recursion,25,1,OP_GREATER,242785
recursion,25,1,OP_ADD,121392
recursion,25,1,OP_SUBTRACT,242784
recursion,25,1,OP_NOT,242785
recursion,25,1,OP_PRINT,1
recursion,25,1,OP_JUMP_IF_FALSE,242785
recursion,25,1,OP_CALL,242785
recursion,25,1,OP_CLOSURE,1
recursion,25,1,OP_RETURN,242786
recursion,25,2,OP_CONSTANT,485570
recursion,25,2,OP_NIL,1
recursion,25,2,OP_POP,242785
recursion,25,2,OP_GET_LOCAL,606962
recursion,25,2,OP_GET_GLOBAL,242786
recursion,25,2,OP_DEFINE_GLOBAL,2
recursion,25,2,OP_GREATER,242785
recursion,25,2,OP_ADD,121392
recursion,25,2,OP_SUBTRACT,242784
recursion,25,2,OP_NOT,242785
recursion,25,2,OP_PRINT,1
recursion,25,2,OP_JUMP_IF_FALSE,242785
recursion,25,2,OP_CALL,242785
recursion,25,2,OP_CLOSURE,1
recursion,25,2,OP_RETURN,242786
recursion,25,3,OP_CONSTANT,485570
recursion,25,3,OP_NIL,1
recursion,25,3,OP_POP,242785
recursion,25,3,OP_GET_LOCAL,606962
recursion,25,3,OP_GET_GLOBAL,242786
recursion,25,3,OP_DEFINE_GLOBAL,2
recursion,25,3,OP_GREATER,242785
recursion,25,3,OP_ADD,121392
recursion,25,3,OP_SUBTRACT,242784
recursion,25,3,OP_NOT,242785
